date,strategy,buy_hold,strategy_growth,buy_hold_growth
2026-04-13,0.01218488075237012,0.01218488075237012,1.0368414566513477,1.1706917782651585
2026-04-14,0.007890994867038925,0.007890994867038925,1.0450231672637167,1.1799297010783336
2026-04-15,0.002457311622604319,0.002457311622604319,1.0475911148385246,1.1828291560466495
2026-04-16,0.012085685130224011,0.012085685130224011,1.0602519711976834,1.1971244567894779
2026-04-17,-0.001999667552905704,-0.001999667552905704,1.0581318197329752,1.1947306058564462
2026-04-20,-0.006546949154936255,-0.006546949154936255,1.0512042845099632,1.186908765326058
2026-04-21,0.010126696838070659,0.010126696838070659,1.0618495116140765,1.1989282305669637
2026-04-22,-0.0038807239498251933,-0.0038807239498251933,1.0577287667832456,1.194275521068481
2026-04-23,0.007749297960024215,0.007749297960024215,1.065925422157938,1.2035303179276038
2026-04-24,0.0017228064887020444,0.0017228064887020444,1.0677618053917042,1.205603767768679
2026-04-27,-0.004865948728146163,-0.004865948728146163,1.0625661311927954,1.1997373616482567
2026-04-28,-0.00015454109399481997,-0.00015454109399481997,1.062401921060439,1.1995519529238812
2026-04-29,0.009949627427204177,0.009949627427204177,1.0729724243529364,1.211487047935049
2026-04-30,0.0,0.0027691138283709726,1.0729724243529364,1.2148417934723783
2026-05-01,-0.0,-0.0036633796697419507,1.0729724243529364,1.2103913667442188
2026-05-04,0.0,0.008022185884992261,1.0729724243529364,1.2201013512818308
2026-05-05,0.0,0.013899439445017592,1.0729724243529364,1.2370600761307569
2026-05-06,-0.0,-0.0030661051573263043,1.0729724243529364,1.2332671198514098
2026-05-07,0.008256073001242203,0.008256073001242203,1.081830963016714,1.2434490632229347
2026-05-08,0.0,0.002277585595431564,1.081830963016714,1.2462811248979841
2026-05-11,-0.0,-0.0015149399914519135,1.081830963016714,1.2443930837812844
2026-05-12,0.0,0.005594848036780231,1.081830963016714,1.2513552739830611
2026-05-13,0.007894256268722755,0.007894256268722755,1.0903712138782071,1.2612337931991011
2026-05-14,-0.012029351892724582,-0.012029351892724582,1.077254754852769,1.2460619680817133
2026-05-15,-0.0007034356211904624,-0.0007034356211904624,1.0764969754851086,1.245185443707154
2026-05-18,-0.006660859382243145,-0.006660859382243145,1.0693265805059922,1.2368914385618046
2026-05-19,0.010249028568310337,0.010249028568310337,1.0802861391784517,1.2495683742515231
2026-05-20,0.0019830970699832307,0.0019830970699832307,1.0824284514558,1.252046389633245
2026-05-21,0.0,0.00393155436839554,1.0824284514558,1.2569688780858415
2026-05-22,0.0,0.0066386085909901915,1.0824284514558,1.2653134024785093
2026-05-26,-0.0,-0.0001732035840619206,1.0824284514558,1.2650942456622385
